2022-02-03,-0.9376560913710774,-0.9376560913710775,-2.175678703474491,-2.4482709376780347,-3.0263545652518227,-3.0263545652518227,-1.6638758262104754,-1.2901304437012258,-1.2901304437012258,-1.8637115912824986,-1.8637115912824984,-1.461355910944232,-1.461355910944232,-1.4613559109442322,-1.224625922145927,-1.2246259221459275,0.49845298896579365,0.49845298896579376,0.4984529889657939,0.49845298896579354,0.33617809422351375,0.33617809422351363,0.33617809422351375,0.596877980005347,0.5968779800053473,-0.5313874506393147,-0.5313874506393146,-0.5313874506393146,-0.5313874506393148,-0.5313874506393145,-0.40237102512562567,-0.40237102512562567,-0.40237102512562567,-0.4023710251256257,-0.4023710251256258,0.3249902821324141,0.3021487418556029,-0.04987402811014896,-0.04987402811014895,-0.049874028110148946,-0.04987402811014894,-0.04987402811014896,-0.049874028110148946,-0.049874028110148946,-0.049874028110148946,-0.04987402811014896,-0.04987402811014895,-0.04987402811014897,0.4597834985860158,-0.3493305326106092,-0.3493305326106092,-0.3493305326106092,-0.3493305326106092,-0.3493305326106092,-0.3493305326106092,-0.3493305326106092,-0.14707520100285984,-0.1470752010028598,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.1470752010028598,-0.14707520100285984,-0.1470752010028598,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285984,-0.14707520100285987,-0.14707520100285984,-0.5041969331935487,-1.8335493963696683,-1.8335493963696683,-1.8335493963696683
2022-02-04,-1.3543927692034612,-1.3543927692034612,-2.6037062425638604,-2.879859412424995,-3.466810676891934,-3.466810676891934,-2.0862736211605024,-1.709276687223543,-1.709276687223543,-2.2881446562109073,-2.288144656210907,-1.8819023897171296,-1.8819023897171299,-1.8819023897171299,-1.6432763092527705,-1.6432763092527707,0.08504086704399752,0.08504086704399755,0.08504086704399755,0.0850408670439975,-0.07709142049681564,-0.07709142049681561,-0.07709142049681564,0.18331533603972994,0.18331533603973002,-0.9461307477559133,-0.9461307477559132,-0.9461307477559132,-0.9461307477559134,-0.946130747755913,-0.8166558693650506,-0.8166558693650505,-0.8166558693650505,-0.8166558693650507,-0.8166558693650509,-0.08827424558228211,-0.11110754545228568,-0.46333323716341146,-0.4633332371634114,-0.4633332371634114,-0.4633332371634113,-0.4633332371634115,-0.4633332371634114,-0.4633332371634113,-0.4633332371634114,-0.46333323716341146,-0.4633332371634114,-0.4633332371634115,0.04641728881912659,-0.7634512261017588,-0.7634512261017589,-0.7634512261017589,-0.7634512261017588,-0.7634512261017588,-0.7634512261017588,-0.7634512261017588,-0.5606997735641167,-0.5606997735641167,-0.5606997735641168,-0.5606997735641168,-0.5606997735641168,-0.5606997735641168,-0.5606997735641167,-0.5606997735641168,-0.5606997735641167,-0.5606997735641167,-0.5606997735641168,-0.5606997735641168,-0.5606997735641168,-0.5606997735641168,-0.5606997735641167,-0.5606997735641168,-0.5606997735641167,-0.5606997735641167,-0.5606997735641168,-0.5606997735641168,-0.5606997735641168,-0.5606997735641167,-0.5606997735641168,-0.5606997735641167,-0.9188366296903915,-2.2576619465618144,-2.2576619465618144,-2.2576619465618144
2022-02-07,-1.2353587507234502,-1.2353587507234502,-2.4785343206914376,-2.75300719095917,-3.335982208719947,-3.335982208719947,-1.9639305550723063,-1.5887378532832623,-1.5887378532832623,-2.1647469697597446,-2.164746969759744,-1.7605639341631174,-1.7605639341631174,-1.7605639341631176,-1.5230314423399058,-1.5230314423399063,0.19983267003100694,0.19983267003100696,0.199832670031007,0.19983267003100688,0.03803234043998322,0.038032340439983214,0.03803234043998322,0.2979236092671903,0.29792360926719047,-0.8285999386962017,-0.8285999386962017,-0.8285999386962015,-0.828599938696202,-0.8285999386962015,-0.6995515411552184,-0.6995515411552183,-0.6995515411552183,-0.6995515411552184,-0.6995515411552187,0.026873754954800284,0.004090487501204179,-0.34727120569944714,-0.34727120569944714,-0.34727120569944714,-0.347271205699447,-0.3472712056994472,-0.34727120569944714,-0.347271205699447,-0.34727120569944714,-0.34727120569944714,-0.34727120569944714,-0.3472712056994472,0.16128487053596466,-0.6465151970264169,-0.646515197026417,-0.6465151970264169,-0.6465151970264168,-0.6465151970264169,-0.6465151970264169,-0.6465151970264168,-0.44436817174966775,-0.44436817174966775,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.44436817174966775,-0.4443681717496678,-0.44436817174966775,-0.44436817174966775,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.44436817174966775,-0.4443681717496678,-0.4443681717496678,-0.4443681717496678,-0.44436817174966775,-0.4443681717496678,-0.4443681717496678,-0.8013977250825265,-2.134427504269805,-2.1344275042698055,-2.1344275042698055
2022-02-08,-1.39142990930829,-1.39142990930829,-2.633912526664408,-2.9086009225138536,-3.49246935520031,-3.49246935520031,-2.1192616908926785,-1.7443309852544429,-1.7443309852544429,-2.320040824593277,-2.3200408245932764,-1.9160058620323215,-1.9160058620323215,-1.9160058620323217,-1.67869640009229,-1.6786964000922906,0.039452971293121156,0.039452971293121156,0.03945297129312116,0.03945297129312115,-0.12166729897889839,-0.12166729897889836,-0.12166729897889839,0.13710700944803345,0.1371070094480335,-0.9855026058342128,-0.9855026058342127,-0.9855026058342126,-0.9855026058342129,-0.9855026058342123,-0.8567816072167653,-0.8567816072167652,-0.8567816072167652,-0.8567816072167654,-0.8567816072167656,-0.1327808394591879,-0.15547287642968757,-0.5055528371963144,-0.5055528371963144,-0.5055528371963144,-0.5055528371963143,-0.5055528371963145,-0.5055528371963144,-0.5055528371963143,-0.5055528371963144,-0.5055528371963144,-0.5055528371963144,-0.5055528371963145,0.001071768729940989,-0.8038887685175768,-0.803888768517577,-0.803888768517577,-0.8038887685175768,-0.8038887685175768,-0.8038887685175768,-0.8038887685175768,-0.6023367792598161,-0.602336779259816,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.602336779259816,-0.6023367792598161,-0.602336779259816,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598161,-0.6023367792598162,-0.6023367792598161,-0.9583668424296096,-2.2897224097283795,-2.28972240972838,-2.28972240972838
2022-02-09,-1.6042166645930465,-1.6042166645930465,-2.836890738711596,-3.109845159360719,-3.690511984982864,-3.690511984982864,-2.325900874287319,-1.953990380914618,-1.953990380914618,-2.525186438339155,-2.5251864383391545,-2.1242444273171577,-2.124244427317158,-2.124244427317158,-1.8889162095721739,-1.8889162095721743,-0.18907843227950058,-0.18907843227950064,-0.18907843227950064,-0.18907843227950055,-0.348165169316088,-0.34816516931608793,-0.348165169316088,-0.09269093913073138,-0.09269093913073143,-1.2022424805981526,-1.2022424805981526,-1.2022424805981524,-1.2022424805981529,-1.2022424805981524,-1.0748571708548313,-1.0748571708548313,-1.0748571708548313,-1.0748571708548313,-1.0748571708548316,-0.35914099593008186,-0.3815528593186971,-0.7274808360144698,-0.7274808360144698,-0.7274808360144698,-0.7274808360144696,-0.72748083601447,-0.7274808360144698,-0.7274808360144698,-0.7274808360144698,-0.7274808360144698,-0.7274808360144698,-0.72748083601447,-0.2269689047253804,-1.0225248963522386,-1.0225248963522389,-1.0225248963522389,-1.0225248963522386,-1.0225248963522386,-1.0225248963522386,-1.0225248963522386,-0.8231724111512075,-0.8231724111512075,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512075,-0.8231724111512078,-0.8231724111512075,-0.8231724111512075,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512075,-0.8231724111512078,-0.8231724111512078,-0.8231724111512078,-0.8231724111512075,-0.8231724111512078,-0.8231724111512078,-1.1753849519123571,-2.495088133497161,-2.4950881334971613,-2.4950881334971613
2022-02-10,-1.7162952246669845,-1.7162952246669845,-2.9408966607957,-3.212266093747685,-3.789775378588823,-3.789775378588823,-2.4330627869857455,-2.063615322192472,-1.3363562606763262,-1.8941182635571434,-1.894118263557143,-1.5028613467581637,-1.5028613467581637,-1.5028613467581637,-1.2726581993564505,-1.2726581993564512,0.40212964013753555,0.40212964013753555,0.40212964013753566,0.40212964013753544,0.24451078321094874,0.24451078321094868,0.24451078321094874,0.4977145454036587,0.49771454540365895,-0.5986109769497856,-0.5986109769497856,-0.5986109769497854,-0.5986109769497857,-0.5986109769497853,-0.473191108270558,-0.473191108270558,-0.473191108270558,-0.473191108270558,-0.4731911082705581,0.23364281909900442,0.2114538485581659,-0.13058203257413928,-0.13058203257413928,-0.13058203257413925,-0.13058203257413922,-0.13058203257413928,-0.13058203257413925,-0.13058203257413925,-0.13058203257413925,-0.13058203257413928,-0.13058203257413928,-0.13058203257413928,0.36457258339741044,-0.421632394212998,-0.42163239421299803,-0.421632394212998,-0.42163239421299786,-0.421632394212998,-0.421632394212998,-0.42163239421299786,-0.2250465875137508,-0.2250465875137508,-0.22504658751375084,-0.22504658751375084,-0.22504658751375084,-0.22504658751375084,-0.2250465875137508,-0.22504658751375084,-0.2250465875137508,-0.2250465875137508,-0.22504658751375084,-0.22504658751375084,-0.22504658751375084,-0.22504658751375084,-0.2250465875137508,-0.22504658751375084,-0.2250465875137508,-0.2250465875137508,-0.22504658751375084,-0.22504658751375084,-0.22504658751375084,-0.2250465875137508,-0.22504658751375084,-0.2250465875137508,-0.572177576284435,-1.8647890427790434,-1.8647890427790434,-1.8647890427790434
2022-02-11,-1.2150995718154112,-1.2150995718154112,-2.3874377523420627,-2.645828734904062,-3.1939044054925163,-3.1939044054925163,-1.9024947399585013,-1.5486023708190535,-0.8494171044739383,-1.385943990454809,-1.3859439904548085,-1.0097824484723805,-1.0097824484723805,-1.0097824484723805,-0.7880240390250791,-0.7880240390250794,0.8342279738273681,0.8342279738273682,0.8342279738273685,0.8342279738273681,0.6809327099967158,0.6809327099967158,0.6809327099967158,0.927249119636337,0.9272491196363375,-0.13693405670280104,-0.13693405670280104,-0.136934056702801,-0.13693405670280107,-0.136934056702801,-0.015506552132881097,-0.015506552132881097,-0.015506552132881097,-0.015506552132881097,-0.0155065521328811,0.6703673156729816,0.6487978966211042,0.31662272431393723,0.31662272431393723,0.31662272431393723,0.3166227243139372,0.31662272431393723,0.31662272431393723,0.3166227243139372,0.31662272431393723,0.31662272431393723,0.31662272431393723,0.3166227243139373,0.7976902266722025,0.034435487891738135,0.03443548789173814,0.034435487891738135,0.034435487891738135,0.034435487891738135,0.034435487891738135,0.034435487891738135,0.22498634241191787,0.22498634241191787,0.2249863424119179,0.2249863424119179,0.2249863424119179,0.2249863424119179,0.22498634241191787,0.2249863424119179,0.22498634241191787,0.22498634241191787,0.2249863424119179,0.2249863424119179,0.2249863424119179,0.2249863424119179,0.22498634241191787,0.2249863424119179,0.22498634241191787,0.22498634241191787,0.2249863424119179,0.2249863424119179,0.2249863424119179,0.22498634241191787,0.2249863424119179,0.22498634241191787,-0.11134916524257167,-1.3577795039979146,-1.3577795039979146,-1.3577795039979146
2022-02-14,-1.4016263341681539,-1.4016263341681539,-2.582882927763689,-2.843691937466007,-3.3974598286137137,-3.3974598286137137,-2.093848893471102,-1.7373312200322726,-1.0338269062312648,-1.5735661686100846,-1.5735661686100844,-1.1950826492543705,-1.1950826492543705,-1.1950826492543705,-0.9721085537299841,-0.9721085537299845,0.6556971972688257,0.6556971972688258,0.6556971972688259,0.6556971972688257,0.5021227367138441,0.5021227367138441,0.5021227367138441,0.748863281329388,0.7488632813293883,-0.3180925942630585,-0.3180925942630585,-0.31809259426305847,-0.31809259426305864,-0.31809259426305847,-0.1962239910765048,-0.1962239910765048,-0.1962239910765048,-0.1962239910765048,-0.19622399107650484,0.491536244835436,0.4699230107078392,0.13694640775176162,0.1369464077517616,0.13694640775176156,0.1369464077517615,0.13694640775176162,0.13694640775176156,0.13694640775176156,0.13694640775176156,0.13694640775176162,0.1369464077517616,0.13694640775176162,0.619097468172202,-0.14610996211161245,-0.14610996211161245,-0.14610996211161245,-0.14610996211161242,-0.14610996211161245,-0.14610996211161245,-0.14610996211161242,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.04504685271983439,0.0450468527198344,0.04504685271983439,-0.2924120554227235,-1.545216392192159,-1.545216392192159,-1.545216392192159
2022-02-15,-1.7532874857305638,-1.7532874857305638,-2.923579784386199,-3.182641035230504,-3.733464475858851,-3.733464475858851,-2.4384670240668007,-2.085353249878093,-1.389972714481169,-1.9233101141652678,-1.9233101141652678,-1.549197195057185,-1.549197195057185,-1.549197195057185,-1.3290590010745642,-1.3290590010745642,0.27178449351922435,0.2717844935192244,0.27178449351922446,0.27178449351922435,0.12124815890835823,0.12124815890835823,0.12124815890835823,0.3630546849668457,0.36305468496684584,-0.6845186717223203,-0.6845186717223203,-0.6845186717223202,-0.6845186717223204,-0.6845186717223202,-0.5646121848433585,-0.5646121848433584,-0.5646121848433584,-0.5646121848433585,-0.5646121848433586,0.11086713520644789,0.08967180434822511,-0.23713128457456842,-0.23713128457456836,-0.23713128457456836,-0.2371312845745683,-0.23713128457456842,-0.23713128457456836,-0.23713128457456836,-0.23713128457456836,-0.23713128457456842,-0.23713128457456836,-0.23713128457456842,0.23591860507253795,-0.5153233471671766,-0.5153233471671768,-0.5153233471671766,-0.5153233471671766,-0.5153233471671766,-0.5153233471671766,-0.5153233471671766,-0.32741338582207624,-0.3274133858220762,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.3274133858220762,-0.32741338582207624,-0.3274133858220762,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.32741338582207624,-0.659246361920114,-1.8952686983291884,-1.8952686983291884,-1.8952686983291884
2022-02-16,-1.8616944704013911,-1.8616944704013911,-3.0373916780055192,-3.297911151896069,-3.852162677238068,-3.852162677238068,-2.549806706977648,-2.195100996446099,-1.4970832882212535,-2.0323848307423655,-2.032384830742365,-1.656854182038819,-1.6568541820388194,-1.6568541820388194,-1.4359694505485496,-1.4359694505485499,0.16840870451256956,0.16840870451256956,0.1684087045125696,0.16840870451256956,0.01767890821967131,0.01767890821967131,0.01767890821967131,0.2597824033838669,0.259782403383867,-0.7896100441129387,-0.7896100441129387,-0.7896100441129384,-0.7896100441129388,-0.7896100441129383,-0.6694246354693755,-0.6694246354693754,-0.6694246354693754,-0.6694246354693755,-0.6694246354693756,0.007283497204269149,-0.013941628652087066,-0.34127572422307584,-0.3412757242230758,-0.3412757242230758,-0.34127572422307567,-0.34127572422307584,-0.3412757242230758,-0.3412757242230758,-0.3412757242230758,-0.34127572422307584,-0.3412757242230758,-0.34127572422307584,0.13249929559134072,-0.6200264989781455,-0.6200264989781455,-0.6200264989781455,-0.6200264989781454,-0.6200264989781455,-0.6200264989781455,-0.6200264989781454,-0.4317283406712809,-0.4317283406712809,-0.431728340671281,-0.431728340671281,-0.431728340671281,-0.431728340671281,-0.4317283406712809,-0.431728340671281,-0.4317283406712809,-0.4317283406712809,-0.431728340671281,-0.431728340671281,-0.431728340671281,-0.431728340671281,-0.4317283406712809,-0.431728340671281,-0.4317283406712809,-0.4317283406712809,-0.431728340671281,-0.431728340671281,-0.431728340671281,-0.4317283406712809,-0.431728340671281,-0.4317283406712809,-0.7642774083790375,-2.0042305854040965,-2.004230585404097,-2.004230585404097
2022-02-17,-1.378027531222291,-1.378027531222291,-2.5096777115348003,-2.759210372232722,-3.288511100602399,-3.288511100602399,-2.0414333357006478,-1.6998312234863713,-1.0253403741302736,-1.54286267736691,-1.54286267736691,-1.1799827927711268,-1.1799827927711273,-1.1799827927711273,-0.9661489599621484,-0.9661489599621486,0.5950671576992628,0.5950671576992628,0.5950671576992629,0.5950671576992627,0.4478240661685645,0.4478240661685645,0.4478240661685645,0.6843812113260259,0.6843812113260261,-0.3388301848424092,-0.3388301848424092,-0.3388301848424091,-0.33883018484240923,-0.3388301848424091,-0.22193231937438945,-0.22193231937438945,-0.22193231937438945,-0.22193231937438945,-0.2219323193743895,0.4376732505914697,0.4169491988475002,0.09762923783571523,0.09762923783571521,0.09762923783571521,0.0976292378357152,0.09762923783571523,0.09762923783571521,0.09762923783571521,0.09762923783571521,0.09762923783571523,0.09762923783571521,0.09762923783571523,0.5599782960103964,-0.17386306197878396,-0.17386306197878396,-0.17386306197878396,-0.17386306197878393,-0.17386306197878396,-0.17386306197878396,-0.17386306197878393,0.00948756840082575,0.00948756840082575,0.009487568400825751,0.009487568400825751,0.009487568400825751,0.009487568400825751,0.00948756840082575,0.009487568400825751,0.00948756840082575,0.00948756840082575,0.009487568400825751,0.009487568400825751,0.009487568400825751,0.009487568400825751,0.00948756840082575,0.009487568400825751,0.00948756840082575,0.00948756840082575,0.009487568400825751,0.009487568400825751,0.009487568400825751,0.00948756840082575,0.009487568400825751,0.00948756840082575,-0.31419694041269,-1.5156864082314767,-1.5156864082314767,-1.5156864082314767
